"Country","ParticipantName","Address","City","BIC","Readiness Date","Scheme Leaving Date","Scheme Options"
"ITALY","BANCA DI CREDITO COOPERATIVO DI CASTAGNETO CARDUCCI S.C.P.A.","Via vittorio emanuele 44","CASTAGNETO CARDUCCI","CCRTIT2TCAS","2020-06-04","",""
"ITALY","Banca di Credito Cooperativo di Cherasco","via Bra n.15","Roreto","CCRTIT2TCHE","2021-11-02","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI CONVERSANO","VIA ROSSELLI 78","CONVERSANO (BA)","CCRTIT2TT00","2020-06-04","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI FILOTTRANO SOCIETA' COOPERATIVA","PIAZZA GARIBALDI 26","FILOTTRANO","ICRAITRRF90","2020-11-02","",""
"ITALY","Banca di Credito Cooperativo di Gambatesa - Societa Cooperativa","via Nazionale Appula n 29","Gambatesa","ICRAITRRFW0","2021-11-02","",""
"ITALY","Banca di Credito Cooperativo di Gaudiano di Lavello Soc.Coop.","Via Roma n.81/83","Lavello","ICRAITRRFE0","2020-09-08","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI LEVERANO","PIAZZA ROMA 1","LEVERANO","ICRAITRRGR0","2020-07-06","",""
"ITALY","Banca di Credito Cooperativo di Lezzeno (Como)","Frazione Rozzo, 3","LEZZENO","ICRAITRRH60","2020-09-08","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI LOCOROTONDO","PIAZZA MARCONI, 28","LOCOROTONDO","CCRTIT2TLND","2020-06-04","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI MARINA DI GINOSA","VIALE JONIO S.N.","MARINA DI GINOSA","ICRAITRRJ40","2022-07-05","",""
"ITALY","Banca di Credito Cooperativo di Milano - Societa Cooperativa","VIA DE GASPERI 11","CARUGATE","ICRAITRRCL0","2020-06-01","",""
"ITALY","Banca di Credito Cooperativo di Montepaone","Via Padre Pio, 27","Montepaone","ICRAITRR3I0","2020-09-08","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI MOZZANICA","Via Umberto I, 10","MOZZANICA","ICRAITRRIV0","2020-09-08","",""
"ITALY","Banca di Credito Cooperativo di Napoli","V.MIGUEL CERVANTES DE SAAVEDRA","NAPOLI","ICRAITRRUU0","2020-07-06","",""
"ITALY","Banca di Credito Cooperativo di Nettuno S.C.","Via Giacomo Matteotti, 5","Nettuno","ICRAITRRJ90","2020-07-06","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI OSTRA E MORRO D'ALBA S.C.","VIA MAZZINI, 93","OSTRA","ICRAITRRJK0","2020-09-08","",""
"ITALY","Banca di Credito Cooperativo di Ostra Vetere","Via Marconi, 29","OSTRA VETERE","ICRAITRRJL0","2020-11-02","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI OSTUNI","LARGO MONS.I.PIGNATELLI 2","OSTUNI (BR)","ICRAITRRJM0","2020-09-08","",""
"ITALY","Banca di Credito Cooperativo di Pergola e Corinaldo Società Cooperativa","Viale Martiri della Libertà 46/B","Pergola","ICRAITRRKB0","2020-09-08","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI PIANFEI E ROCCA DE' BALDI S.C.R.L.","Via Villanova, 29","PIANFEI","CCRTIT2TPIA","2021-05-03","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI PONTASSIEVE","VIA VITTORIO VENETO 9","PONTASSIEVE","ICRAITRRKG0","2020-11-02","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI PUTIGNANO","VIA MARGHERITA DI SAVOIA N. 13","PUTIGNANO","ICRAITRRUX0","2020-09-08","",""
"ITALY","Banca di Credito Cooperativo di Roma","Via Sardegna 129","Roma","ICRAITRRROM","2020-06-01","",""
"ITALY","Banca di Credito Cooperativo di San Giovanni Rotondo","Viale Aldo Moro 9","SAN GIOVANNI ROTONDO","CCRTIT2TSGR","2020-06-04","",""
"ITALY","Banca di Credito Cooperativo di San Marzano di San Giuseppe - Taranto","Via V. Emanuele III, 190/a 74020 San Marzano di San Giuseppe (TA)","San Marzano di San Giuseppe","CCRTIT2TSMZ","2020-06-04","",""
"ITALY","Banca di Credito Cooperativo di Santeramo in Colle (BA) Società Cooperativa","PTTA DOTTOR ORLANDO LEONE 2","SANTERAMO IN COLLE (BA)","ICRAITRRNG0","2022-06-15","",""
"ITALY","Banca di Credito Cooperativo di Sarsina - Società Cooperativa","Via Roma 18/20","Sarsina","CCRTIT2TSAR","2021-12-06","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI SCAFATI E CETARA S.C.R.L.","Via P. Melchiade, 47","SCAFATI","ICRAITRRNR0","2022-04-05","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI SPELLO E DEL VELINO","Piazza della Pace, 1","Spello","CCRTIT2TSBE","2020-06-04","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI STARANZANO E VILLESSE","PIAZZA DELLA REPUBBLICA, 9","STARANZANO","ICRAITRROD0","2022-03-16","",""
"ITALY","BANCA DI CREDITO COOPERATIVO DI TERRA D'OTRANTO","VIA C.BATTISTI","Carmiano","ICRAITRRCD0","2020-07-06","",""
"ITALY","Banca di Credito Cooperativo di Triuggio e della Valle del Lambro","VIA SERAFINO BIFFI 8","TRIUGGIO","ICRAITRRP10","2020-07-06","",""
"ITALY","Banca di Credito Cooperativo di Valle del Torto","Piazza Duomo 3/4","Lercara Friddi","ICRAITRRGP0","2021-07-06","",""
"ITALY","Banca di Credito Cooperativo La Riscossa di Regalbuto","Via Mons. Vito Pernicone 1","Regalbuto","CCRTIT2TO00","2020-06-04","",""
"ITALY","Banca di Credito Cooperativo Laudense Lodi (Milano)","Via Garibaldi, 5","LODI","CCRTIT2TLAU","2020-06-04","",""
"ITALY","Banca di Credito Cooperativo Monte Pruno di Roscigno e di Laurino","Via IV Novembre, scn","ROSCIGNO","CCRTIT2TMPR","2020-06-04","",""
"ITALY","BANCA DI CREDITO COOPERATIVO PORDENONESE E MONSILE","Via Trento, 1","Azzano Decimo","ICRAITRR9W0","2020-09-08","",""
"ITALY","BANCA DI CREDITO COOPERATIVO SAN GIUSEPPE DELLE MADONIE","C.SO PAOLO AGLIATA 149","PETRALIA SOTTANA","ICRAITRRR40","2020-09-08","",""
"ITALY","Banca di Credito Cooperativo San Michele di Caltanissetta e Pietraperzia","Corso Umberto I°, 113-119","Caltanissetta","ICRAITRRR70","2020-09-08","",""
"ITALY","Banca di Credito Cooperativo Terra di Lavoro San Vincenzo de Paoli scpa","Via Madonna di Pompei,4","Casagiove","ICRAITRRRF0","2020-07-06","",""
"ITALY","Banca di Credito Cooperativo Valdostana","FrazioneTaxel, 26","Gressan","CCRTIT2TVAL","2021-04-06","",""
"ITALY","Banca di Credito Cooperativo Vicentino Pojana Maggiore","Via Matteotti, 47","Pojana Maggiore","ICRAITRRKC0","2020-09-08","",""
"ITALY","BANCA DI CREDITO POPOLARE","C.SO V. EMANUELE, 92/100","TORRE DEL GRECO (NA)","BCPTITNNXXX","2021-07-15","",""
"ITALY","Banca di Imola SpA","Via Emilia 196","Imola - BO","IMCOIT2AXXX","2021-07-05","",""
"ITALY","BANCA DI PESARO CREDITO COOPERATIVO SOCIETA' COOPERATIVA","VIA F.LLI CERVI SN","PESARO","ICRAITRRMY0","2020-09-08","",""
"ITALY","BANCA DI PESCIA E CASCINA CREDITO COOPERATIVO","VIA ALBERGHI N. 26","PESCIA","ICRAITRR9Y0","2020-07-06","",""
"ITALY","BANCA DI PISA E FORNACETTE CREDITO COOPERATIVO","LUNGARNO ANTONIO PACINOTTI 8","PISA","ICRAITRRPSA","2020-12-07","",""
"ITALY","Banca di Ripatransone e del Fermano - Credito Cooperativo - Societa Cooperativa","Corso Vittorio Emanuele II, 45","Ripatransone (AP)","ICRAITRRLD0","2020-09-08","",""
"ITALY","Banca di Taranto e Massafra – Banca di Credito Cooperativo – Società Cooperativa","Via Angelo Berardi 31","TARANTO","ICRAITRRU70","2020-09-08","",""
"ITALY","Banca di Udine Credito Cooperativo","Viale Tricesimo, 85","UDINE","ICRAITRRJV0","2020-09-08","",""
"ITALY","Banca di Verona e Vicenza","Via Perlena, n. 78","Fara Vicentino","ICRAITRRBSG","2022-05-16","",""
"ITALY","Banca Don Rizzo Credito Cooperativo della Sicilia Occidentale","Via Vittorio Emanuele II, 15/17","Alcamo (TP)","ICRAITRRQA0","2021-06-01","",""
"ITALY","BANCA FIDEURAM SPA","P.le Douhet 31","Roma","FIBKITMMXXX","2017-11-21","",""
"ITALY","BANCA GALILEO S.P.A.","CORSO VENEZIA, 40","MILAN","GAEOITM1XXX","2022-06-07","",""
"ITALY","Banca Generali","Via Machiavelli, 4","TRIESTE","BGENIT2TXXX","2021-04-06","",""
"ITALY","BANCA LAZIO NORD CREDITO COOPERATIVO S.C.","VIA ALESSANDRO POLIDORI 72","VITERBO","CCRTIT2TVIT","2020-06-04","",""
"ITALY","BANCA MACERATA SPA","Via CARDUCCI 67","MACERATA","PRACIT31XXX","2022-04-04","",""
"ITALY","BANCA MALATESTIANA - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA","VIA XX SETTEMBRE, 63","RIMINI","CCRTIT2TMAL","2020-06-04","",""
"ITALY","BANCA MEDIOLANUM SPA","via FRANCESCO SFORZA 15","BASIGLIO","MEDBITMMXXX","2020-01-10","",""
"ITALY","Banca Monte dei Paschi di Siena SpA","Piazza Salimbeni 3","Siena","PASCITMMXXX","2020-01-14","",""
"ITALY","BANCA NAZIONALE DEL LAVORO S.P.A.","Viale Altiero Spinelli 30","Roma","BNLIITRRXXX","2018-11-20","",""
"ITALY","BANCA PASSADORE & C.","Via E. Vernazza 27","Genova","PASBITGGXXX","2021-04-26","",""
"ITALY","Banca Patavina Credito Cooperativo di Sant Elena e Piove di Sacco","VIA ROMA 10","Saint Elena","ICRAITRRK80","2020-09-08","",""
"ITALY","Banca Patrimoni Sella e C. S.p.A.","Piazza CLN, 255","TORINO (TO)","SENVITT1XXX","2017-11-21","",""
"ITALY","BANCA POPOLARE DEL CASSINATE S.C.P.A.","PIAZZA ARMANDO DIAZ 14","CASSINO","POCAIT3CXXX","2021-10-04","",""
"ITALY","Banca Popolare dell'Alto Adige S.p.A. (Suedtiroler Volksbank AG)","Via del Macello, 55","Bolzano","BPAAIT2BXXX","2021-12-06","",""
"ITALY","Banca Popolare di Cortona ScPA","Via Guelfa, 4 Cortona","Arezzo","POCSIT31XXX","2022-04-04","",""
"ITALY","BANCA POPOLARE di LAJATICO S.C.p.A.","Via Guelfi, 2","LAJATICO","BLJAIT3LXXX","2021-05-31","",""
"ITALY","BANCA POPOLARE DI SONDRIO SCPA","PIAZZA GARIBALDI, 16","SO","POSOIT22XXX","2018-07-10","",""
"ITALY","BANCA POPOLARE PUGLIESE SCPA","VIA PROV.LE PER MATINO, 5","PARABITA","BPPUIT33XXX","2020-12-07","",""
"ITALY","BANCA POPOLARE SANT'ANGELO","CORSO VITTORIO EMANUELE,10","LICATA","PSANIT3PXXX","2020-07-07","",""
"ITALY","Banca Popolare Valconca S.p.A.","VIA BUCCI 61","MORCIANO DI ROMAGNA","BPVMIT2RXXX","2020-07-06","",""
"ITALY","Banca Popolare Vesuviana","Via Roberto Bracco 31","Napoli","POVEIT33XXX","2022-05-02","",""
"ITALY","BANCA PREALPI SANBIAGIO CREDITO COOPERATIVO","Via Roma, 57","TARZO","CCRTIT2TPRE","2020-06-04","",""
"ITALY","Banca Progetto","Piazza Armando DIAZ , 1","MILANO","BPTTITMMXXX","2021-04-06","",""
"ITALY","BANCA SAN FRANCESCO CREDITO COOPERATIVO SOCIETA' COOPERATIVA","VIALE REGINA MARGHERITA N. 63/65","CANICATTI' (AG)","ICRAITRRQX0","2020-09-08","",""
"ITALY","BANCA SANTA GIULIA S.P.A.","VIA QUARTIERI N. 39","CHIARI","SGIUIT21XXX","2022-05-02","",""
"ITALY","Banca Sella Holding S.p.A.","via Italia, 2","BIELLA (BI)","SELBIT22XXX","2017-11-21","",""
"ITALY","Banca Sella S.p.A.","via Italia, 2","BIELLA (BI)","SELBIT2BXXX","2017-11-21","",""
"ITALY","Banca Sicana - Credito Cooperativo di Sommatino, Serradifalco e Sambuca di Sicilia - Società Cooperativa","Via Crispi 25","Caltanissetta","CCRTIT2TNIS","2020-06-04","",""
"ITALY","BANCA TERRITORI DEL MONVISO CREDITO COOPERATIVO DI CASALGRASSO E SANT'ALBANO STURA SOCIETA COOPERATIVA","VIA VALLAURI 24","SANT'ALBANO STURA","CCRTIT2TCSS","2020-06-04","",""
"ITALY","BANCA VERONESE CREDITO COOPERATIVO DI CONCAMARISE","VIA CAPITELLO 36","CONCAMARISE (VR)","ICRAITRR8Y0","2020-11-02","",""
"ITALY","Banca Versilia Lunigiana e Carfagnana Credito Cooperativo","Via Mazzini, 80","PIETRASANTA","ICRAITRRK60","2020-11-02","",""
"ITALY","BancaTER Credito Cooperativo FVG","via roma 7","MANZANO","CCRTIT2TTER","2020-06-04","",""
"ITALY","Banco BPM S.p.A.","Piazza F. Meda 4","Milano","BAPPIT22XXX","2019-05-20","",""
"ITALY","Banco di Credito P. Azzoaglio","Via Doria, 17","CEVA","AZZBITT3XXX","2020-11-02","",""
"ITALY","BANCO DI DESIO E DELLA BRIANZA SPA","via ROVAGNATI 1","DESIO (MB)","BDBDIT22XXX","2022-07-04","",""
"ITALY","BANCO DI LUCCA E DEL TIRRENO","Viale Agostino Marti 443","Lucca - LU","BLUCIT31XXX","2021-12-03","",""
"ITALY","Banco di Sardegna","Viale Bonaria, 33     09125","Cagliari","SARDIT31XXX","2019-06-03","",""
"ITALY","Banco Fiorentino Mugello Impruneta Signa Credito Cooperativo","VIA VILLANI 13","FIRENZUOLA","ICRAITRR910","2020-07-06","",""
"ITALY","Banco Marchigiano Credito Cooperativo","Viale Matteotti, 8","Civitanova Marche","CCRTIT2TCIV","2021-09-06","",""
"ITALY","Bcc Abruzzese Cappelle sul Tavo","Via Umberto I° n. 78/80","Cappelle sul Tavo (PE)","ICRAITRRC20","2020-09-08","",""
"ITALY","BCC Agrigentino Società Cooperativa","Viale Leonardo Sciascia 158","AGRIGENTO","ICRAITRRUS0","2021-09-07","",""
"ITALY","BCC Agrobresciano - Società Cooperativa","Piazza Roma 17","Ghedi (Bs)","ICRAITRRFZ0","2020-07-06","",""
"ITALY","BCC DEL GARDA","Via Trieste 62","Montichiari (BS)","ICRAITRRIS0","2020-09-08","",""
"ITALY","BCC DELLA PROVINCIA ROMANA","via Dante Alighieri 25","Riano","ICRAITRRLV0","2020-07-06","",""
"ITALY","BCC DI CANOSA LOCONIA","VIA B.SPAVENTA 4","CANOSA DI PUGLIA","ICRAITRRGU0","2020-10-05","",""
"ITALY","BCC DI CAPACCIO PAESTUM E SERINO","VIA MAGNA GRAECIA 345","CAPACCIO SCALO","ICRAITRRBZ0","2020-07-06","",""
"ITALY","BCC DI CASTIGLIONE MESSER RAIMONDO E PIANELLA","Viale Umberto 1","Castiglione M.R.","ICRAITRRD50","2020-09-08","",""
"ITALY","BCC DI PACHINO","VIA UNITA' 5","PACHINO","ICRAITRRJT0","2020-07-06","",""
"ITALY","BCC Felsinea - Banca di Credito Cooperativo dal 1902 - Societa Cooperativa","Via Centrale 13","San Benedetto del Querceto - Monterenzio (BO)","CCRTIT2TFEL","2020-06-04","",""
"ITALY","BCC FLUMERI soc. coop.","VIA OLIVIERI","Flumeri","CCRTIT2TFLU","2020-06-04","",""
"ITALY","BCC RECANATI E COLMURANO","PIAZZA G. LEOPARDI","RECANATI","ICRAITRRL90","2020-09-08","",""
"ITALY","BENE BANCA Credito Cooperativo di Bene Vagienna s.c.","Piazza Botero, 7","Bene Vagienna (CN)","CCRTIT2TBEN","2021-10-04","",""
"ITALY","BFF Bank S.p.A.","VIA DOMENICHINO 5","Milan","CIPBITMMXXX","2021-02-01","",""
"ITALY","Bibanca S.p.A.","Viale Mancini,2","Sassari","BPSAIT31XXX","2019-06-03","",""
"ITALY","BPER Banca S.p.A.","Via San Carlo 8/20","Modena","BPMOIT22XXX","2019-06-03","",""
"ITALY","BVR BANCA – BANCHE VENETE RIUNITE - Credito Cooperativo di Schio, Pedemonte e Roana e Vestenanova – Società Cooperativa","Via Pista dei Veneti 14","Schio (VI)","CCRTIT2TF01","2020-06-04","",""
"ITALY","CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANO SPA","VIA SEGANTINI, 5","TRENTO","CCRTIT2TXXX","2020-06-04","",""
"ITALY","CASSA DI RISPARMIO DI BOLZANO S.P.A. SueDTIROLER SPARKASSE AG","VIA CASSA DI RISPARMIO, 12/B","BOLZANO","CRBZIT2BXXX","2020-11-02","",""
"ITALY","Cassa di Risparmio di Fermo Spa","Via Don E.Ricci,1","Fermo","CRFEIT3FXXX","2021-10-04","",""
"ITALY","CASSA DI RISPARMIO DI FOSSANO SPA","VIA ROMA 122","FOSSANO","CRIFIT2FXXX","2020-11-02","",""
"ITALY","CASSA DI SOVVENZIONI E RISPARMIO FRA IL PERSONALE DELLA BANCA D'ITALIA","VIA CAVOUR 71","ROMA","CSRFITR1XXX","2020-07-06","",""
"ITALY","CASSA PADANA Banca di Credito Cooperativo - Societa Cooperativa","via Garibaldi n. 25","LENO","CCRTIT2TPAD","2020-06-04","",""
"ITALY","CASSA RAIFFEISEN BASSA ATESINA","VIA B. FRANKLIN 6","LAIVES","RZSBIT21317","2021-05-31","",""
"ITALY","CASSA RAIFFEISEN DELLA VALLE ISARCO RAIFFEISENKASSE EISACKTAL","Großer Graben 12","Brixen","RZSBIT21007","2021-05-31","",""
"ITALY","Cassa Raiffeisen di Dobbiaco","Via C. Kuenigl 1","Dobbiaco","RZSBIT21238","2021-05-31","",""
"ITALY","CASSA RAIFFEISEN DI MERANO","Via Principale 40","MERANO","RZSBIT21019","2021-05-31","",""
"ITALY","CASSA RAIFFEISEN DI SAN MARTINO IN PASSIRIA SOCIETA COOPERATIVA","VIA GIOVO 7","SAN MARTINO IN PASSIRIA","CCRTIT2TSMP","2020-06-04","",""
"ITALY","Cassa Raiffeisen di Villabassa Soc.coop.","Via Hans Wassermann 4","Villabassa","RZSBIT21023","2021-05-31","",""
"ITALY","Cassa Raiffeisen Etschtal Societa cooperativa","Dr.-Weiser-Platz 9","Terlan","RZSBIT21042","2021-05-31","",""
"ITALY","Cassa Raiffeisen Oltradige","Piazza Municipio, 13","Appiano","RZSBIT21048","2021-05-31","",""
"ITALY","Cassa Raiffeisen Prato-Tubre","Via Croce 8","Prato allo Stelvio","RZSBIT21027","2021-05-31","",""
"ITALY","Cassa Raiffeisen Ultimo-S.Pancrazio-Lauregno Soc.coop.","Via Principale 118","Ultimo - Fraz. S.Valburga","RZSBIT21039","2021-05-31","",""
"ITALY","Cassa Raiffeisen Val Badia","Str. Col Alt, 16","Corvara","RZSBIT21008","2021-05-31","",""
"ITALY","CASSA RAIFFEISEN/ RAIFFEISENKASSE SCHLERN-ROSENGARTEN","Zona Produttiva Cardano 1","Cornedo all'Isarco","RZSBIT21510","2021-05-31","",""
"ITALY","Cassa Rurale Alta Valsugana Banca di Credito Cooperativo Societa Cooperativa","PIAZZA GAVAZZI, 5","PERGINE VALSUGANA","CCRTIT2T47A","2020-06-04","",""
"ITALY","CASSA RURALE ALTO GARDA - ROVERETO","Viale delle Magnoglie 1","Arco","CCRTIT2T04A","2020-06-04","",""
"ITALY","CASSA RURALE ARTIGIANA DI BINASCO - CREDITO COOPERATIVO S.C.","VIA TURATI 2","BINASCO","ICRAITRRAQ0","2020-07-06","",""
"ITALY","CASSA RURALE DI LEDRO b.c.c.","Viale Chiassi, 17","Ledro (TN)","CCRTIT2T06A","2020-06-04","",""
"ITALY","CASSA RURALE DI TRENTO, LAVIS, MEZZOCORONA, VALLE DI CEMBRA E ALTA VALLAGARINA","via Belenzani 6","Trento","CCRTIT2T76A","2020-06-04","",""
"ITALY","Cassa Rurale Dolomiti di Fassa Primiero e Belluno Banca di Credito Cooperativo","Piaz de Sotegrava, 1","Moena","CCRTIT2T38A","2020-06-04","",""
"ITALY","CASSA RURALE ED ARTIGIANA DELL'AGRO PONTINO BANCA DI CREDITO COOPERATIVO SOCIETA' COOPERATIVA","Via Filippo Corridori, 37","PONTINIA","ICRAITRRKI0","2020-06-01","",""
"ITALY","Cassa Rurale ed Artigiana di Borgo San Giacomo (Brescia) Credito Cooperativo","Via Petrobelli, 11","BORGO SAN GIACOMO","CCRTIT2TBSG","2020-06-04","",""
"ITALY","CASSA RURALE ED ARTIGIANA DI BOVES BCC","PIAZZA ITALIA 44","BOVES","CCRTIT2TBOV","2021-04-06","",""
"ITALY","Cassa Rurale ed Artigiana di Cantù Banca di Credito Cooperativo Soc. Coop.","Corso Unità d'Italia 11","Cantù (Como)","ICRAITRRCNT","2020-07-06","",""
"ITALY","Cassa Rurale ed Artigiana di Castellana Grotte - Credito Cooperativo S.C.","VIA ROMA, 56","CASTELLANA GROTTE","ICRAITRRD10","2020-12-07","",""
"ITALY","CASSA RURALE ED ARTIGIANA DI RIVAROLO MANTOVANO (MANTOVA) CREDITO COOPERATIVO","Via Mazzini n.33","Rivarolo Mantovano","ICRAITRRLE0","2020-07-06","",""
"ITALY","CASSA RURALE NOVELLA E ALTA ANAUNIA BCC","VIA C.A. MARTINI 36","REVO'","CCRTIT2T54A","2020-06-04","",""
"ITALY","Cassa Rurale Renon","Via del Paese, 7","Renon","CCRTIT2TRIT","2020-06-04","",""
"ITALY","Cassa Rurale Val di Fiemme","Piazza C. Battisti, 4","TESERO","CCRTIT2T50A","2020-06-04","",""
"ITALY","Cassa Rurale Val di Non - Rotaliana e Giovo – Banca di Credito Cooperativo","P.zza Liberazione, 20","Tuenno","CCRTIT2T73A","2020-06-04","",""
"ITALY","CASSA RURALE VALDISOLE","via 4 Novembre,13","Male","CCRTIT2T43A","2021-05-03","",""
"ITALY","Cassa Rurale Vallagarina BCC Societa Cooperativa","VIA MALFATTI 2","ALA (TN)","CCRTIT2T01A","2020-06-04","",""
"ITALY","CASSA RURALE VALSUGANA E TESINO","VIA V. EMANUELE 144","GRIGNO","CCRTIT2T27A","2020-06-04","",""
"ITALY","Cassa Rurale- Banca di Credito Cooperativo di Treviglio Società Cooperativa","via C. Carcano 6","Treviglio","ICRAITRRTR0","2020-07-06","",""
"ITALY","CentroMarca Banca - Credito Cooperativo di Treviso e Venezia Società Cooperativa per Azioni","Via Riccardo Selvatico, 2","Treviso","ICRAITRRKT0","2022-03-15","",""
"ITALY","Chianti Banca - Credito Cooperativo - Soc. Coop.","Via Cassia Nord, 2-4-6","MONTERIGGIONI","ICRAITRRIP0","2022-07-05","",""
"ITALY","CITYPOSTE PAYMENT SPA","Via G. Pascoli, Zona Artigianale - C.da Ripoli","MOSCIANO S. ANGELO (TE)","CIPYIT31XXX","2019-10-07","",""
"ITALY","CORTINABANCA CREDITO COOPERATIVO SOCIETA COOPERATIVA","CORSO ITALIA 80","CORTINA D'AMPEZZO","CCRTIT2T95A","2020-06-04","",""
"ITALY","Crédit Agricole Friuladria S.p.A.","Piazza XX Settembre n.2","Pordenone","BPPNIT2PXXX","2018-07-09","",""
"ITALY","Crédit Agricole Italia S.p.A.","Via Università n.1","Parma","CRPPIT2PXXX","2018-07-09","",""
"ITALY","Credito Cooperativo - C.r.a. di Paliano","Viale Umberto I 53","Paliano","ICRAITRRJX0","2020-10-05","",""
"ITALY","Credito Cooperativo - Cassa Rurale e Artigiana del Friuli Venezia Giulia - Società cooperativa","Via Visini n.2","Gorizia","CCRTIT2T96A","2020-06-04","",""
"ITALY","Credito Cooperativo Cassa Rurale ed Artigiana di Erchie BR","Via Roma, 89","ERCHIE","ICRAITRREX0","2021-06-01","",""
"ITALY","CREDITO COOPERATIVO CENTRO CALABRIA","VIA FLAMINIA, 1","CROPANI (CZ)","CCRTIT2TCAL","2020-06-04","",""
"ITALY","CREDITO COOPERATIVO DI BRESCIA","VIA REVERBERI, 1 ANG. VIA OBERDAN","BRESCIA","CCRTIT2TH00","2020-06-04","",""
"ITALY","CREDITO COOPERATIVO DI CARAVAGGIO ADDA E CREMASCO CASSA RURALE SOCIETA COOPERATIVA","Via Bernardo da Caravaggio snc","Caravaggio","ICRAITRRC90","2020-09-08","",""
"ITALY","CREDITO COOPERATIVO FRIULI SC","VIA GIOVANNI PAOLO II, 27","UDINE","ICRAITRRU50","2022-03-15","",""
"ITALY","Credito Cooperativo MEDIOCRATI","Via Vittorio Alfieri","Rende (CS)","ICRAITRRTI0","2020-07-06","",""
"ITALY","Credito Cooperativo Ravennate forlivese e Imolese Soc. Coop.","Piazza della Liberta 14","Faenza","ICRAITRRF20","2022-09-15","",""
"ITALY","Credito Cooperativo Valdarno Fiorentino Banca di Cascia s.c.","Via J. F. Kennedy n.1","Reggello (FI)","ICRAITRRCP0","2020-09-08","",""
"ITALY","CREDITO ETNEO - BANCA DI CREDITO COOPERATIVO SOC.COOP.","VIA CESARE BECCARIA, 1","CATANIA","CCRTIT2TETN","2020-06-04","",""
"ITALY","CREDITO LOMBARDO VENETO SPA","Via Orzinuovi 75","BRESCIA","CRLVIT21XXX","2022-03-07","",""
"ITALY","Credito Padano BCC S.C.","VIA DANTE 213","CREMONA","ICRAITRRCM0","2020-07-06","",""
"ITALY","EMIL BANCA - CREDITO COOPERATIVO - SOCIETA COOPERATIVA","VIA MAZZINI 152","BOLOGNA","ICRAITRRTS0","2021-09-07","",""
"ITALY","FINDOMESTIC BANCA SPA","VIA JACOPO DA DIACCETO, 48","FIRENZE","FIDMIT3FXXX","2023-02-06","",""
"ITALY","FINECOBANK S.p.A.","PIAZZA DURANTE 11","MILANO","FEBIITM1XXX","2018-07-10","",""
"ITALY","FLOWE SPA -SB","Via F. Sforza – Palazzo Meucci - Basiglio Milano Tre","Basiglio","MDDLITM2XXX","2021-11-02","",""
"ITALY","FRIULOVEST BANCA CREDITO COOPERATIVO DAL 1891","VIA RICHINVELDA 4","SAN GIORGIO DELLA RICHINVELDA (PN)","CCRTIT2TFOB","2020-06-04","",""
"ITALY","HYPE S.p.A.","Piazza Gaudenzio Sella 1","Biella","HYEEIT22XXX","2020-06-01","",""
"ITALY","ICCREA Banca S.p.A.","via Lucrezia Romana,41/47","Roma","ICRAITRRXXX","2020-03-02","",""
"ITALY","Illimity Bank S.p.A.","Via Soperga 9","Milan","ITTPIT2MXXX","2019-07-09","",""
"ITALY","IMPREBANCA SPA","VIA COLA DI RIENZO 240","ROMA","IMPAITRRXXX","2021-12-06","",""
"ITALY","Intesa Sanpaolo Private Banking","Via Ulderico Hoepli, 10","Milano","BCITITM3XXX","2017-11-21","",""
"ITALY","INTESA SANPAOLO S.p.A.","Via Manzoni, 4","MILANO","BCITITMMXXX","2017-11-21","",""
"ITALY","ISTITUTO BANCARIO DEL LAVORO SPA (in forma breve 'IBL BANCA SPA')","Via Venti Settembre 30","ROMA","IBLBITRRXXX","2021-03-18","",""
"ITALY","La Cassa di Ravenna S.p.A.","Piazza Giuseppe Garibaldi 6","Ravenna - RA","CRRAIT2RXXX","2021-07-05","",""
"ITALY","LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA","VIA C. MARINI 33","STORO","CCRTIT2T20A","2020-06-04","",""
"ITALY","Mooney S.p.A.","Via Nino Bonnet 6/A","Milano (MI)","SIGPITM1XXX","2022-05-17","",""
"ITALY","Poste Italiane S.p.A.","Viale Europa 190","Roma","BPPIITRRXXX","2020-11-02","",""
"ITALY","PostePay S.p.A.","Viale Europa 190","Rome","PPAYITR1XXX","2020-11-02","",""
"ITALY","PrimaCassa – Credito Cooperativo FVG – Società cooperativa","Via Cividina,9","Martignacco (UD)","CCRTIT2T99A","2020-06-04","",""
